transcript_id,chromosome,gene_id,start,mean,mean_height,var,range,skew,peak_count,peak_location,peak_prominence,peak_width,peak_left,peak_right,entropy,annotated,peak_heights,rank,true_peak
ENSMUST00000354652.1,chr2,ENSMUSG00000054057.4,18028738,4284.664556961507,0.10394736842105264,1027902.7461277572,4540.0,-3.7430566597264265,6.0,255.0,1.0,1.9600000000000364,254,255,0.6607257457955447,18033558,1.0,4.0,False
ENSMUST00000354652.1,chr2,ENSMUSG00000054057.4,18028738,4284.664556961507,0.10394736842105264,1027902.7461277572,4540.0,-3.7430566597264265,6.0,4511.0,1.0,1.9599999999991269,4510,4511,0.6607257457955447,18033558,1.0,5.0,False
ENSMUST00000354652.1,chr2,ENSMUSG00000054057.4,18028738,4284.664556961507,0.10394736842105264,1027902.7461277572,4540.0,-3.7430566597264265,6.0,4524.0,1.0,1.9599999999991269,4523,4524,0.6607257457955447,18033558,1.0,6.0,False
ENSMUST00000354651.1,chr2,ENSMUSG00000054057.4,18033296,42.50390625,4.0,9.960922241210938,44.0,-10.550990833717297,3.0,43.0,242.0,1.9599999999999937,42,43,0.3347551508295715,18033638,242.0,1.0,False
ENSMUST00000354651.1,chr2,ENSMUSG00000054057.4,18033296,42.50390625,4.0,9.960922241210938,44.0,-10.550990833717297,3.0,0.0,1.0,1.9600000000000009,0,0,0.3347551508295715,18033638,1.0,2.0,False
ENSMUST00000354651.1,chr2,ENSMUSG00000054057.4,18033296,42.50390625,4.0,9.960922241210938,44.0,-10.550990833717297,3.0,32.0,1.0,1.9599999999999937,31,32,0.3347551508295715,18033638,1.0,3.0,False
ENSMUST00000105001.4,chr2,ENSMUSG00000062651.5,18001843,15.070588234812021,2.2972972972972974,10.912664359861589,17.0,-3.692484037460094,2.0,16.0,77.0,1.9600000000000009,15,16,0.49136523479792177,18001770,77.0,1.0,False
ENSMUST00000105001.4,chr2,ENSMUSG00000062651.5,18001843,15.070588234812021,2.2972972972972974,10.912664359861589,17.0,-3.692484037460094,2.0,1.0,2.0,2.9400000000000013,0,1,0.49136523479792177,18001770,2.0,2.0,False
ENSMUST00000125173.3,chr2,ENSMUSG00000086340.3,18061686,20.12837838009,7.0476190476190474,9.54432980277575,22.0,-4.082845950802441,3.0,21.0,268.0,1.9600000000000009,20,21,0.5553768669028165,18061478,268.0,1.0,False
ENSMUST00000125173.3,chr2,ENSMUSG00000086340.3,18061686,20.12837838009,7.0476190476190474,9.54432980277575,22.0,-4.082845950802441,3.0,11.0,2.0,7.960000000000001,4,11,0.5553768669028165,18061478,2.0,2.0,False
ENSMUST00000125173.3,chr2,ENSMUSG00000086340.3,18061686,20.12837838009,7.0476190476190474,9.54432980277575,22.0,-4.082845950802441,3.0,0.0,1.0,2.960000000000001,0,1,0.5553768669028165,18061478,1.0,3.0,False
ENSMUST00000136400.2,chr2,ENSMUSG00000085319.3,18037267,2.340136054903269,4.59375,2.2244435189041605,12.0,4.5121299994036885,1.0,2.0,136.0,1.9600000000000009,1,2,0.40410952522535404,18037343,136.0,0.0,False
ENSMUST00000114671.8,chr2,ENSMUSG00000026743.17,18069154,1.234042551368475,1.3055555555555556,10.519692168401992,16.0,2.7271037708183834,2.0,0.0,40.0,1.9600000000000009,0,0,0.6811801011637322,18069446,40.0,1.0,False
ENSMUST00000114671.8,chr2,ENSMUSG00000026743.17,18069154,1.234042551368475,1.3055555555555556,10.519692168401992,16.0,2.7271037708183834,2.0,10.0,2.0,1.9600000000000009,9,10,0.6811801011637322,18069446,2.0,2.0,False
ENSMUST00000118087.2,chr2,ENSMUSG00000081619.2,18184054,27.181818183511496,1.5714285714285714,13.265643447461636,29.0,-6.108471218544978,3.0,28.0,68.0,1.9599999999999937,27,28,0.5129779736180247,18184254,68.0,1.0,False
ENSMUST00000118087.2,chr2,ENSMUSG00000081619.2,18184054,27.181818183511496,1.5714285714285714,13.265643447461636,29.0,-6.108471218544978,3.0,0.0,1.0,1.9600000000000009,0,0,0.5129779736180247,18184254,1.0,2.0,False
ENSMUST00000118087.2,chr2,ENSMUSG00000081619.2,18184054,27.181818183511496,1.5714285714285714,13.265643447461636,29.0,-6.108471218544978,3.0,14.0,1.0,1.9600000000000009,13,14,0.5129779736180247,18184254,1.0,3.0,False
ENSMUST00000117996.2,chr2,ENSMUSG00000082943.2,18646877,68.86585365980864,2.7032967032967035,28.278752726551662,71.0,-9.513908140540325,4.0,70.0,221.0,1.960000000000008,69,70,0.5680783158705662,18646914,221.0,1.0,False
ENSMUST00000117996.2,chr2,ENSMUSG00000082943.2,18646877,68.86585365980864,2.7032967032967035,28.278752726551662,71.0,-9.513908140540325,4.0,0.0,1.0,1.9600000000000009,0,0,0.5680783158705662,18646914,1.0,2.0,False
ENSMUST00000117996.2,chr2,ENSMUSG00000082943.2,18646877,68.86585365980864,2.7032967032967035,28.278752726551662,71.0,-9.513908140540325,4.0,49.0,1.0,1.9599999999999937,48,49,0.5680783158705662,18646914,1.0,3.0,False
ENSMUST00000117996.2,chr2,ENSMUSG00000082943.2,18646877,68.86585365980864,2.7032967032967035,28.278752726551662,71.0,-9.513908140540325,4.0,59.0,1.0,1.960000000000008,58,59,0.5680783158705662,18646914,1.0,4.0,False
ENSMUST00000321011.1,chr2,ENSMUSG00000133831.1,18804639,0.5639097727835178,3.6944444444444446,4.366216292611227,16.0,4.315712229445747,2.0,0.0,122.0,1.9600000000000009,0,0,0.43802587223903644,18804918,122.0,1.0,False
ENSMUST00000321011.1,chr2,ENSMUSG00000133831.1,18804639,0.5639097727835178,3.6944444444444446,4.366216292611227,16.0,4.315712229445747,2.0,15.0,1.0,1.9600000000000009,14,15,0.43802587223903644,18804918,1.0,2.0,False
ENSMUST00000006912.12,chr2,ENSMUSG00000026737.13,19003128,22.45555555447936,8.181818181818182,5.24246913580247,24.0,-6.159680167692486,3.0,23.0,331.0,1.9659574468085097,22,23,0.44435696841881467,19002938,331.0,1.0,False
ENSMUST00000006912.12,chr2,ENSMUSG00000026737.13,19003128,22.45555555447936,8.181818181818182,5.24246913580247,24.0,-6.159680167692486,3.0,0.0,1.0,2.960000000000001,0,1,0.44435696841881467,19002938,1.0,2.0,False
ENSMUST00000006912.12,chr2,ENSMUSG00000026737.13,19003128,22.45555555447936,8.181818181818182,5.24246913580247,24.0,-6.159680167692486,3.0,12.0,1.0,1.9600000000000009,11,12,0.44435696841881467,19002938,1.0,3.0,False
ENSMUST00000376798.1,chr2,ENSMUSG00000143440.1,19016422,1.2790697664022446,3.0,14.170182080403823,23.0,3.488264044659762,2.0,0.0,111.0,1.9600000000000009,0,0,0.7536936124913733,19016583,111.0,1.0,False
ENSMUST00000376798.1,chr2,ENSMUSG00000143440.1,19016422,1.2790697664022446,3.0,14.170182080403823,23.0,3.488264044659762,2.0,13.0,2.0,5.960000000000001,8,13,0.7536936124913733,19016583,2.0,2.0,False
ENSMUST00000374991.1,chr2,ENSMUSG00000143138.1,19054779,1.6363636367022991,0.36666666666666664,8.413223140495868,10.0,1.5478247032323544,1.0,0.0,8.0,1.9600000000000009,0,0,0.8855741515766717,19055064,8.0,0.0,False
ENSMUST00000120451.2,chr2,ENSMUSG00000083281.2,19107821,6.459459461271763,1.3214285714285714,2.6267348429510595,8.0,-2.898440506518475,1.0,7.0,33.0,1.9600000000000009,6,7,0.45494375346817745,19107910,33.0,0.0,False
ENSMUST00000114640.9,chr2,ENSMUSG00000037683.15,19203947,0.743648961186409,9.840909090909092,9.16061208924257,24.0,4.9168749001507575,3.0,0.0,399.0,1.9600000000000009,0,0,0.4701421435064848,19204112,399.0,1.0,False
ENSMUST00000114640.9,chr2,ENSMUSG00000037683.15,19203947,0.743648961186409,9.840909090909092,9.16061208924257,24.0,4.9168749001507575,3.0,22.0,2.0,2.9400000000000013,21,23,0.4701421435064848,19204112,2.0,2.0,False
ENSMUST00000114640.9,chr2,ENSMUSG00000037683.15,19203947,0.743648961186409,9.840909090909092,9.16061208924257,24.0,4.9168749001507575,3.0,12.0,1.0,1.9600000000000009,11,12,0.4701421435064848,19204112,1.0,3.0,False
ENSMUST00000150514.10,chr2,ENSMUSG00000087674.10,19349410,1.16666666790843,1.6744186046511629,12.333333333333334,23.0,3.8574507769473336,3.0,0.0,62.0,1.9600000000000009,0,0,0.6577152426282789,19349441,62.0,1.0,False
ENSMUST00000150514.10,chr2,ENSMUSG00000087674.10,19349410,1.16666666790843,1.6744186046511629,12.333333333333334,23.0,3.8574507769473336,3.0,10.0,2.0,1.9600000000000009,9,10,0.6577152426282789,19349441,2.0,2.0,False
ENSMUST00000150514.10,chr2,ENSMUSG00000087674.10,19349410,1.16666666790843,1.6744186046511629,12.333333333333334,23.0,3.8574507769473336,3.0,22.0,1.0,1.9599999999999973,21,22,0.6577152426282789,19349441,1.0,3.0,False
ENSMUST00000314596.1,chr2,ENSMUSG00000087674.10,19349717,1.0552147254347801,6.887323943661972,15.937646630785252,51.0,6.157186068484242,4.0,0.0,435.0,1.9600000000000009,0,0,0.6264537501786671,19349646,435.0,1.0,False
ENSMUST00000314596.1,chr2,ENSMUSG00000087674.10,19349717,1.0552147254347801,6.887323943661972,15.937646630785252,51.0,6.157186068484242,4.0,10.0,4.0,4.744,6,10,0.6264537501786671,19349646,5.0,2.0,False
ENSMUST00000314596.1,chr2,ENSMUSG00000087674.10,19349717,1.0552147254347801,6.887323943661972,15.937646630785252,51.0,6.157186068484242,4.0,21.0,3.0,5.920000000000002,16,21,0.6264537501786671,19349646,3.0,3.0,False
ENSMUST00000314596.1,chr2,ENSMUSG00000087674.10,19349717,1.0552147254347801,6.887323943661972,15.937646630785252,51.0,6.157186068484242,4.0,50.0,1.0,1.9599999999999937,49,50,0.6264537501786671,19349646,1.0,4.0,False
ENSMUST00000023856.9,chr2,ENSMUSG00000023094.15,19376340,1.1276595741510391,1.2702702702702702,11.00497962879131,17.0,3.1959566620370032,2.0,0.0,41.0,1.9600000000000009,0,0,0.5811529400931115,19376446,41.0,1.0,False
ENSMUST00000023856.9,chr2,ENSMUSG00000023094.15,19376340,1.1276595741510391,1.2702702702702702,11.00497962879131,17.0,3.1959566620370032,2.0,16.0,1.0,1.9600000000000009,15,16,0.5811529400931115,19376446,1.0,2.0,False
ENSMUST00000314823.1,chr2,ENSMUSG00000109733.3,19420216,0.8000000007450581,3.0434782608695654,11.245714285714286,26.0,5.2309413104160445,2.0,0.0,129.0,1.9600000000000009,0,0,0.44013072954744703,19420236,129.0,1.0,False
ENSMUST00000314823.1,chr2,ENSMUSG00000109733.3,19420216,0.8000000007450581,3.0434782608695654,11.245714285714286,26.0,5.2309413104160445,2.0,25.0,1.0,1.9599999999999937,24,25,0.44013072954744703,19420236,1.0,2.0,False
ENSMUST00000149577.3,chr2,ENSMUSG00000056329.6,19457395,0.3478260859847069,2.090909090909091,3.125393824826717,13.0,5.4454700058681365,2.0,0.0,66.0,1.9600000000000009,0,0,0.2266106643980697,19457190,66.0,1.0,False
ENSMUST00000149577.3,chr2,ENSMUSG00000056329.6,19457395,0.3478260859847069,2.090909090909091,3.125393824826717,13.0,5.4454700058681365,2.0,12.0,1.0,1.9600000000000009,11,12,0.2266106643980697,19457190,1.0,2.0,False
ENSMUST00000353260.1,chr2,ENSMUSG00000139429.1,19662731,8.524390242993832,2.7333333333333334,3.1030636525877453,10.0,-3.634570373407253,1.0,9.0,76.0,1.9600000000000009,8,9,0.35267570180369834,19662491,76.0,0.0,False
ENSMUST00000135767.3,chr2,ENSMUSG00000087246.3,19691229,20.274725273251534,2.1666666666666665,9.715734814635914,22.0,-4.895617989791205,3.0,21.0,85.0,1.9600000000000009,20,21,0.3458963069256765,19691319,85.0,1.0,False
ENSMUST00000135767.3,chr2,ENSMUSG00000087246.3,19691229,20.274725273251534,2.1666666666666665,9.715734814635914,22.0,-4.895617989791205,3.0,0.0,1.0,1.9600000000000009,0,0,0.3458963069256765,19691319,1.0,2.0,False
ENSMUST00000135767.3,chr2,ENSMUSG00000087246.3,19691229,20.274725273251534,2.1666666666666665,9.715734814635914,22.0,-4.895617989791205,3.0,10.0,1.0,1.9600000000000009,9,10,0.3458963069256765,19691319,1.0,3.0,False
ENSMUST00020182504.1,chr2,ENSMUSG00002075867.1,19893394,0.36090225726366043,4.03030303030303,2.967493922776867,13.0,5.345640802293239,2.0,0.0,126.0,1.9600000000000009,0,0,0.29818510839464013,19893463,126.0,1.0,False
ENSMUST00020182504.1,chr2,ENSMUSG00002075867.1,19893394,0.36090225726366043,4.03030303030303,2.967493922776867,13.0,5.345640802293239,2.0,11.0,1.0,2.960000000000001,10,12,0.29818510839464013,19893463,1.0,2.0,False
ENSMUST00000114610.8,chr2,ENSMUSG00000036617.18,19914469,615305.6241758242,0.0007334557371552556,2320107946.529085,620331.0,-9.92271137634755,8.0,620299.0,339.0,1.9834736813791096,620298,620299,1.297073251878206,19914590,339.0,1.0,False
ENSMUST00000114610.8,chr2,ENSMUSG00000036617.18,19914469,615305.6241758242,0.0007334557371552556,2320107946.529085,620331.0,-9.92271137634755,8.0,620289.0,5.0,3.849999999976717,620287,620290,1.297073251878206,19914590,5.0,2.0,False
ENSMUST00000114610.8,chr2,ENSMUSG00000036617.18,19914469,615305.6241758242,0.0007334557371552556,2320107946.529085,620331.0,-9.92271137634755,8.0,207315.0,4.0,1.9600000000209548,207314,207315,1.297073251878206,19914590,4.0,3.0,False
ENSMUST00000114610.8,chr2,ENSMUSG00000036617.18,19914469,615305.6241758242,0.0007334557371552556,2320107946.529085,620331.0,-9.92271137634755,8.0,620309.0,4.0,3.4399999999441206,620308,620311,1.297073251878206,19914590,5.0,4.0,False
ENSMUST00000114610.8,chr2,ENSMUSG00000036617.18,19914469,615305.6241758242,0.0007334557371552556,2320107946.529085,620331.0,-9.92271137634755,8.0,620278.0,3.0,2.919999999925494,620277,620279,1.297073251878206,19914590,3.0,5.0,False
ENSMUST00000114610.8,chr2,ENSMUSG00000036617.18,19914469,615305.6241758242,0.0007334557371552556,2320107946.529085,620331.0,-9.92271137634755,8.0,0.0,1.0,1.9600000000000009,0,0,1.297073251878206,19914590,1.0,6.0,False
ENSMUST00000114610.8,chr2,ENSMUSG00000036617.18,19914469,615305.6241758242,0.0007334557371552556,2320107946.529085,620331.0,-9.92271137634755,8.0,620267.0,1.0,1.959999999962747,620266,620267,1.297073251878206,19914590,1.0,7.0,False
ENSMUST00000114610.8,chr2,ENSMUSG00000036617.18,19914469,615305.6241758242,0.0007334557371552556,2320107946.529085,620331.0,-9.92271137634755,8.0,620330.0,1.0,1.959999999962747,620329,620330,1.297073251878206,19914590,1.0,8.0,False
ENSMUST00000122008.2,chr2,ENSMUSG00000060795.6,19998012,0.579439252614975,2.8157894736842106,6.112848283692898,18.0,5.143749702704671,2.0,0.0,99.0,1.9600000000000009,0,0,0.4083133248876605,19997731,99.0,1.0,False
ENSMUST00000122008.2,chr2,ENSMUSG00000060795.6,19998012,0.579439252614975,2.8157894736842106,6.112848283692898,18.0,5.143749702704671,2.0,17.0,1.0,1.9600000000000009,16,17,0.4083133248876605,19997731,1.0,2.0,False
ENSMUST00000259352.1,chr2,ENSMUSG00000123647.1,20219138,0.8178694173693657,4.343283582089552,15.55789374239794,47.0,7.495949362195796,4.0,0.0,270.0,1.9600000000000009,0,0,0.4419676460548962,20219166,270.0,1.0,False
ENSMUST00000259352.1,chr2,ENSMUSG00000123647.1,20219138,0.8178694173693657,4.343283582089552,15.55789374239794,47.0,7.495949362195796,4.0,11.0,1.0,1.4699999999999989,10,11,0.4419676460548962,20219166,2.0,2.0,False
ENSMUST00000259352.1,chr2,ENSMUSG00000123647.1,20219138,0.8178694173693657,4.343283582089552,15.55789374239794,47.0,7.495949362195796,4.0,27.0,1.0,1.9599999999999937,26,27,0.4419676460548962,20219166,1.0,3.0,False
ENSMUST00000259352.1,chr2,ENSMUSG00000123647.1,20219138,0.8178694173693657,4.343283582089552,15.55789374239794,47.0,7.495949362195796,4.0,46.0,1.0,1.9599999999999937,45,46,0.4419676460548962,20219166,1.0,4.0,False
ENSMUST00000168048.2,chr2,ENSMUSG00000091457.2,20327135,16.62195121869445,2.1025641025641026,14.552201070791199,19.0,-3.047246681549891,2.0,18.0,68.0,1.9746268656716417,17,18,0.8167040777357257,20329482,68.0,1.0,False
ENSMUST00000168048.2,chr2,ENSMUSG00000091457.2,20327135,16.62195121869445,2.1025641025641026,14.552201070791199,19.0,-3.047246681549891,2.0,2.0,2.0,1.9600000000000009,1,2,0.8167040777357257,20329482,2.0,2.0,False
ENSMUST00000137186.2,chr2,ENSMUSG00000086418.2,20717741,24.259016394615173,6.630434782608695,10.388648212846007,26.0,-5.110173712907371,3.0,25.0,284.0,1.9599999999999937,24,25,0.43301194118281544,20718046,284.0,1.0,False
ENSMUST00000137186.2,chr2,ENSMUSG00000086418.2,20717741,24.259016394615173,6.630434782608695,10.388648212846007,26.0,-5.110173712907371,3.0,14.0,2.0,1.9600000000000009,13,14,0.43301194118281544,20718046,2.0,2.0,False
ENSMUST00000137186.2,chr2,ENSMUSG00000086418.2,20717741,24.259016394615173,6.630434782608695,10.388648212846007,26.0,-5.110173712907371,3.0,3.0,1.0,1.9600000000000009,2,3,0.43301194118281544,20718046,1.0,3.0,False
ENSMUST00000114607.8,chr2,ENSMUSG00000036617.18,20727164,1.8260869570076466,0.6216216216216216,16.404536862003784,17.0,2.3720905862283037,2.0,0.0,18.0,1.9600000000000009,0,0,0.8734641445321513,20727435,18.0,1.0,False
ENSMUST00000114607.8,chr2,ENSMUSG00000036617.18,20727164,1.8260869570076466,0.6216216216216216,16.404536862003784,17.0,2.3720905862283037,2.0,16.0,1.0,1.9600000000000009,15,16,0.8734641445321513,20727435,1.0,2.0,False
ENSMUST00000114606.8,chr2,ENSMUSG00000036617.18,20742125,0.654205609112978,2.018867924528302,12.375753340903136,33.0,7.266182510978617,3.0,0.0,101.0,1.9600000000000009,0,0,0.3035441002367932,20742124,101.0,1.0,False
ENSMUST00000114606.8,chr2,ENSMUSG00000036617.18,20742125,0.654205609112978,2.018867924528302,12.375753340903136,33.0,7.266182510978617,3.0,14.0,1.0,1.9600000000000009,13,14,0.3035441002367932,20742124,1.0,2.0,False
ENSMUST00000114606.8,chr2,ENSMUSG00000036617.18,20742125,0.654205609112978,2.018867924528302,12.375753340903136,33.0,7.266182510978617,3.0,32.0,1.0,1.9599999999999937,31,32,0.3035441002367932,20742124,1.0,3.0,False
ENSMUST00000284439.1,chr2,ENSMUSG00000127884.1,20972245,0.6666666679084301,0.5454545454545454,7.555555555555555,13.0,3.880569999226055,2.0,0.0,17.0,1.9600000000000009,0,0,0.2145591551764051,20972170,17.0,1.0,False
ENSMUST00000284439.1,chr2,ENSMUSG00000127884.1,20972245,0.6666666679084301,0.5454545454545454,7.555555555555555,13.0,3.880569999226055,2.0,12.0,1.0,1.9600000000000009,11,12,0.2145591551764051,20972170,1.0,2.0,False
ENSMUST00020181747.1,chr2,ENSMUSG00002075392.1,21175800,0.3399999998509884,7.575757575757576,2.6644000000000005,13.0,5.426185169360772,2.0,0.0,237.0,1.9600000000000009,0,0,0.2933784845103056,21175893,237.0,1.0,False
ENSMUST00020181747.1,chr2,ENSMUSG00002075392.1,21175800,0.3399999998509884,7.575757575757576,2.6644000000000005,13.0,5.426185169360772,2.0,12.0,2.0,1.9600000000000009,11,12,0.2933784845103056,21175893,2.0,2.0,False
ENSMUST00000027992.3,chr2,ENSMUSG00000026679.4,21210173,2.9090909101068974,1.375,0.2644628099173554,4.0,-5.480077560122644,1.0,3.0,32.0,1.9600000000000009,2,3,0.13579395875159386,21210177,32.0,0.0,False
ENSMUST00000348199.1,chr2,ENSMUSG00000138490.1,21969016,26.232804231345654,11.8125,7.50488508160466,28.0,-4.999007792314867,3.0,27.0,508.0,1.9599999999999937,26,27,0.559560892069537,21968901,508.0,1.0,False
ENSMUST00000348199.1,chr2,ENSMUSG00000138490.1,21969016,26.232804231345654,11.8125,7.50488508160466,28.0,-4.999007792314867,3.0,17.0,3.0,1.5680000000000014,16,17,0.559560892069537,21968901,5.0,2.0,False
ENSMUST00000348199.1,chr2,ENSMUSG00000138490.1,21969016,26.232804231345654,11.8125,7.50488508160466,28.0,-4.999007792314867,3.0,3.0,1.0,1.9600000000000009,2,3,0.559560892069537,21968901,1.0,3.0,False
ENSMUST00000348201.1,chr2,ENSMUSG00000138490.1,21969093,35.12264151126146,1.8596491228070176,14.711374154503384,37.0,-7.467933912545669,2.0,36.0,95.0,1.9599999999999937,35,36,0.5248850347696568,21968990,95.0,1.0,False
ENSMUST00000348201.1,chr2,ENSMUSG00000138490.1,21969093,35.12264151126146,1.8596491228070176,14.711374154503384,37.0,-7.467933912545669,2.0,0.0,1.0,1.9600000000000009,0,0,0.5248850347696568,21968990,1.0,2.0,False
ENSMUST00000314733.1,chr2,ENSMUSG00000132894.1,22044573,10.555555555969477,0.2727272727272727,14.02469135802469,13.0,-2.4432449510516223,2.0,12.0,7.0,2.84,10,12,0.6837389058487535,22073219,7.0,1.0,False
ENSMUST00000314733.1,chr2,ENSMUSG00000132894.1,22044573,10.555555555969477,0.2727272727272727,14.02469135802469,13.0,-2.4432449510516223,2.0,0.0,1.0,1.9600000000000009,0,0,0.6837389058487535,22073219,1.0,2.0,False
ENSMUST00000120651.2,chr2,ENSMUSG00000082884.2,22480570,15.11926605552435,2.945945945945946,7.44449120444407,17.0,-3.6456611617572476,2.0,16.0,96.0,1.9600000000000009,15,16,0.5848257693465504,22480546,96.0,1.0,False
ENSMUST00000120651.2,chr2,ENSMUSG00000082884.2,22480570,15.11926605552435,2.945945945945946,7.44449120444407,17.0,-3.6456611617572476,2.0,0.0,1.0,2.960000000000001,0,1,0.5848257693465504,22480546,1.0,2.0,False
ENSMUST00000360370.1,chr2,ENSMUSG00000140581.1,22668165,0.9460154250264168,7.339622641509434,11.62947641107315,33.0,4.843474362943235,3.0,0.0,349.0,1.9600000000000009,0,0,0.5904271879487943,22668109,349.0,1.0,False
ENSMUST00000360370.1,chr2,ENSMUSG00000140581.1,22668165,0.9460154250264168,7.339622641509434,11.62947641107315,33.0,4.843474362943235,3.0,14.0,2.0,3.9400000000000013,13,16,0.5904271879487943,22668109,2.0,2.0,False
ENSMUST00000360370.1,chr2,ENSMUSG00000140581.1,22668165,0.9460154250264168,7.339622641509434,11.62947641107315,33.0,4.843474362943235,3.0,32.0,1.0,1.9599999999999937,31,32,0.5904271879487943,22668109,1.0,3.0,False
ENSMUST00000359957.1,chr2,ENSMUSG00000140518.1,22785955,26.01793722063303,4.645833333333333,14.537794848076574,28.0,-4.655171855473305,3.0,27.0,202.0,1.9648756218905419,26,27,0.5777896813158696,22785771,202.0,1.0,False
ENSMUST00000359957.1,chr2,ENSMUSG00000140518.1,22785955,26.01793722063303,4.645833333333333,14.537794848076574,28.0,-4.655171855473305,3.0,5.0,1.0,1.9600000000000009,4,5,0.5777896813158696,22785771,1.0,2.0,False
